Url,Price,Address,Bedrooms,Bathrooms,Parking spots,Date Available,Bond,Description,Features,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,Population
https://www.domain.com.au/2-232-glebe-point-road-glebe-nsw-2037-14553643,500,2/232 Glebe Point Road Glebe NSW 2037,1,,0,"Available from<!-- --> <strong>Monday, 12th October 2020</strong></li><li>Bond<!-- --> <strong>$2000</strong></li></ul>",2000,"Outstanding Location ~ Outstanding property Conveniently positioned with in footsteps to all the benefits Glebe point rd offers, restaurants, shops, cafes and within close proximity to the CBD. This super spacious 1 bedroom self contained apartment has been updated with brand new carpet throughout, freshly painted &amp; new oven. Extremely private &amp; basking in natural light, offering a well presented gas kitchen, soaring ceilings, open lounge / dining area, very tidy bathroom and over sized covered balcony perfect for relaxing after a hard days work. Perfect for the single or couple, offering comfortable &amp; convenient living right in the heart of Glebe, ready for your enjoyment. ","['Balcony / Deck', 'Ensuite']",15,39,23,23,56,45,55,55,45,-1,-1
https://www.domain.com.au/407-1-warayama-place-rozelle-nsw-2039-14540554,500,407/1 Warayama Place Rozelle NSW 2039,1,,0,Date Available,2000,"Top floor apartment Located in a quiet block, this top floor one bedroom apartment offers an abundance of easycare lifestyle just perfect for entertaining. Convenient located, this modern designer apartment features a leafy aspect from the tranquil open air entertainer\'s balcony. - Combined lounge and dining with carpeted floors, neutral tones - Well proportioned bedroom with built-in, full of natural light - Kitchen with s/steel appliances, dishwasher, fridge and gas cooker - Modern bathroom with separate internal laundry and dryer  - Resort like common facilities including pool and gymnasium  - Secure undercover car space with large ample storage unit  - Only moments to the CBD, cafes, restaurants and local schools ","['Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Gas', 'Gym', 'Intercom', 'Internal Laundry', 'Secure Parking', 'Swimming Pool']",15,29,41,16,25,44,56,63,37,20 to 39,"8,720"
https://www.domain.com.au/209-5-sterling-circuit-camperdown-nsw-2050-14512872,500,209/5 Sterling Circuit Camperdown NSW 2050,1,,0,Date Available,2000,"Chic City Pad Set in the City Quarters of the impressive TRIO, this executive address enjoys easy access to the city and the inner west\'s top attractions. Conveniently located within close proximity transport, vibrant Glebe Point Road cafes and Annandale Village.  - Spacious one bedroom apartment  Large timber deck loggia separated by bi fold glass doors  Open-plan living area with additional study/media space Sleek kitchen with stainless steel gas appliances  Sophisticated designer bathroom with internal laundry Ducted air conditioning, plenty of built in storage Storage cage &amp; 2 x enclosed bike lockers Onsite resort style facilities including 24 hour security, 25m indoor lap pool, 50m outdoor lap pool and access to the well equipped gym ",empty,13,44,31,12,14,49,51,60,40,20 to 39,"10,352"
https://www.domain.com.au/317-2-scotsman-street-glebe-nsw-2037-14544810,500  - Available NOW!,317/2 Scotsman Street Glebe NSW 2037,1,,0,Date Available,2000</strong></li><li>Internal area<!-- --> <strong><span>55<!-- -->m<sup>²</sup></span>,"Sunny, North-Facing 1-Bedroom Apartment in Glebe This 55sqm, 3rd Floor Apartment features: - Large bedroom with floor to ceiling built-in wardrobe Open-plan living and dining area Modern kitchen with stone benchtop and Miele appliances Sleek bathroom with plenty of vanity storage Sunny, private balcony with access from living area Internal laundry with washing machine and dryer included Secure storage cage included  Ducted Air conditioning, video intercom and NBN connectivity 400m to the Tramsheds, light rail station and public transport  For more information, please contact Real Estate Services by Mirvac on 02 8588 8888 or email enquiries@resbymirvac.com - Your Onsite Agent! ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Terrace-Balcony']",14,54,23,9,57,30,70,53,47,-1,-1
https://www.domain.com.au/4-283-parramatta-road-leichhardt-nsw-2040-14553309,495,4/283 Parramatta  Road Leichhardt NSW 2040,1,,0,"Available from<!-- --> <strong>Monday, 12th October 2020</strong></li><li>Bond<!-- --> <strong>$1980</strong></li></ul>",1980,"Modern and Bright in Fantastic Location This modern and spacious 1 bed apartment is located in the heart of Leichhardt; only 400m from Norton street and surrounded by cosmopolitan cafes, retail shops and restaurants. Features include: - Spacious combined living and dining Modern kitchen with state of the art appliances with plenty of storage. Large Bedroom with built-in robes Private Outdoor courtyard area Air conditioning, Dishwasher, internal laundry, curtains A short walk to Norton Street and shops and less than a minute walk to the nearest bus stop Meters to city buses and shops, and convenient to RPA Hospital, University of Sydney and UTS. This stylish apartment offers easy care and private indoor/outdoor living, just 5 km from the city. ****Booking an inspection is easy! Simply click on Book an Inspection to see pre-arranged times or Email Agent to enquire if these times are not suitable. By registering, you will be instantly booked in to inspect the property and will receive updates, changes, or cancellations to your mobile phone or email **** ",empty,27,25,39,10,48,53,47,57,43,20 to 39,"14,625"
https://www.domain.com.au/2-13a-glebe-point-road-glebe-nsw-2037-14541233,495,2/13a Glebe Point Road Glebe NSW 2037,1,,0,Date Available,1980,"Near new luxury apartment just off Broadway https://app.snug.com/apply/BelleGlebe Stunning near new security apartment in the heart of vibrant Glebe just off Broadway and across from Victoria Park Pool and Sydney University campus. Created within an impressive Federation building with its distinctive faade, you access via the security entrance to an impressive foyer complete with timber floors, ornate staircase and sparkling chandeliers reminiscent of a high street London apartment building.  Ultra-convenient city fringe location with cafes &amp; city bus on the doorstep and just minutes\' walk to Broadway retail/entertainment complex, UTS &amp; Notre Dame  - Stainless steel gas cooktop, dishwasher  Laundry area with dryer Designer bathroom  Floorboards to living area Main bedroom with built in robe and carpeted. Lift access to the apartment  Split system air conditioning Small Courtyard off kitchen area. Living room with bay windows. Strictly no pets permitted. https://app.snug.com/apply/BelleGlebe ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Lift Installed']",15,46,23,17,49,15,85,37,63,-1,-1
https://www.domain.com.au/1511-1-scotsman-street-glebe-nsw-2037-14543424,495,1511/1 Scotsman Street Glebe NSW 2037,1,,0,Date Available,1980</strong></li><li>Internal area<!-- --> <strong><span>61<!-- -->m<sup>²</sup></span>,"Sunny and Bright, 1-Bedroom Apartment in Harold Park This 61sqm, 5th floor Apartment features: - Large bedroom with generous built-in wardrobe Spacious living and dining area, leading to the balcony Contemporary kitchen with stone benchtop and Miele appliances Stylish bathrooms with plenty of storage Balcony accessible from living and bedroom Internal laundry with washing machine and dryer included  Secure storage cage included  Ducted A/C, video intercom and NBN connectivity 450m to the Heritage-listed Tramsheds, light rail and public transport For more information please contact Real Estate Services by Mirvac on 02 8588 8888 or email enquiries@resbymirvac.com - Your Onsite Agent! ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Terrace-Balcony']",14,54,23,9,57,30,70,53,47,-1,-1
https://www.domain.com.au/1-2-avona-avenue-glebe-nsw-2037-14553535,495 weekly,1/2 Avona Avenue Glebe NSW 2037,2,,0,Date Available,1980,"Glebe Point Perfection Set in a boutique building, this ground floor, two bedroom apartment is perfectly placed in the heart of Glebe.  Being only a short walk to Glebe village dining, CBD transport and Harbourside parks, this home represents the best of inner city living.  - Flexible, open plan living and dining space - Master bedroom with built in wardrobe - Quiet cul-de-sac location - Ground floor, within a security block - A renovated kitchen provides modern appliances - Neat and tidy bathroom including bathtub - A short walk to Glebe Point Road cafes, the fish markets, &amp; light rail with direct access to the city! Great value in a great location!! As the COVID-19 situation evolves, your health and safety remains our priority therefore we will continue to make sure our properties are safe by: - Practising strict staff hygiene, including frequent hand washing or use of hand sanitiser Practising physical distancing with clients - we will greet you with a smile, not a hand shake Restricting the number of people visiting our properties at any one time Providing hand sanitiser for your use at open inspections Asking you to maintain at least 1.5m from others when visiting our properties Ask that you not attend if you have a cough or a fever - we can organise virtual tours for you Thank you for your understanding. Boutique Residential Team ",empty,10,49,31,9,32,20,80,40,60,-1,-1
https://www.domain.com.au/509-2-scotsman-street-glebe-nsw-2037-14543355,450 p/w | Call 0401 545 440!,509/2 Scotsman Street Glebe NSW 2037,<,,0,Date Available,1800</strong></li><li>Internal area<!-- --> <strong><span>50<!-- -->m<sup>²</sup></span>,"Modern Studio Apartment in Harold Park! This 50sqm, 5th floor Apartment features: - Well-appointed bedroom with generous built-in wardrobe Open-plan living and dining area, with sliding privacy shutters off bedroom Contemporary kitchen with stone benchtop and built-in appliances Sleek bathroom with plenty of vanity storage Sunny balcony, with access from living room Internal laundry with washing machine and dryer included Secure storage cage included Ducted A/C, video intercom and NBN connectivity 450m to the Heritage-listed Tramsheds, light rail and public transport For more information please contact Real Estate Services by Mirvac on 02 8588 8888 or email enquiries@resbymirvac.com - Your Onsite Agent! **Images are indicative only** ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Terrace-Balcony']",14,54,23,9,57,30,70,53,47,-1,-1
https://www.domain.com.au/21-5-7-cook-street-glebe-nsw-2037-12594216,450,21/5-7 COOK STREET Glebe NSW 2037,1,,0,Date Available,1800,"SUNFILLED TOP FLOOR APARTMENT Ideally located on Glebe Point just minutes walk from the Village cafes, shops and city bus transport, this immaculate one bedroom unit has been fitted with quality fixtures and finishes throughout. Top quality kitchen with excellent storage, stone bench tops and breakfast bar. Open plan lounge/dining area flowing on balcony. Modern bathroom plus an internal laundry. Large bedroom has built-ins and city skyline views.  Plantation shutters fitted to all windows. Located on the top level of a small block.  Off street under cover parking space too. Inspect by appointment call 0488 660 777 ","['Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Internal Laundry']",10,49,31,9,32,20,80,40,60,-1,-1
https://www.domain.com.au/5-465-balmain-road-lilyfield-nsw-2040-14546429,450,5/465 Balmain Road Lilyfield NSW 2040,2,,0,Date Available,1800,"Quality - Comfort - Convenience Perfect for the busy couple searching for comfort and relaxation following a busy work day. This modern spacious apartment is only a stones throw away from the bustling Rozelle Village. With inter-city transport, cafes and restaurants this is a must see! Features include: -2 Bedrooms -Built ins in bedrooms -Lounge &amp; dining flows to sunny balcony -Overlooks the evergreen waterfront Callan Park -Opposite the Bay Run -Undercover off street parking -Polished timber flooring -Fast City transport almost at your doorstep -Close to restaurants &amp; cafes -Orange Grove Farmer Markets just a short stroll 12 MONTH LEASE Available Now ","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Terrace-Balcony']",35,18,38,10,49,62,38,63,37,40 to 59,"7,611"
https://www.domain.com.au/12-33-maida-street-lilyfield-nsw-2040-14545505,440,12/33 Maida Street Lilyfield NSW 2040,1,,0,Date Available,1800,"Brand New - Completely refurbished! Superbly refurbished from top to bottom. Be the first to enjoy! Spacious 1 bedroom apartment with stunning new kitchen and bathroom, complete with modern floating floorboards and plantation shutters (on order).  The apartment includes built-in wardrobe &amp; own laundry facilities. This unique apartment comes with lock up garage.  A stroll to Light Rail, Orange Grove Farmers Market &amp; fitness Bay Run. ","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Secure Parking']",35,18,38,10,49,62,38,63,37,40 to 59,"7,611"
https://www.domain.com.au/2-39-41-greek-street-glebe-nsw-2037-12610212,430,2/39-41 Greek Street Glebe NSW 2037,1,,0,"Available from<!-- --> <strong>Thursday, 8th October 2020</strong></li><li>Bond<!-- --> <strong>$1720</strong></li></ul>",1720,"One Bedroom Apartment with Private Courtyard in Glebe for Lease! Designed by Award winning architects Environa Studio and occupying an elevated position with a prized northerly aspect, these near new boutique block of apartments are located just moments from Broadway Shopping Centre.  Features include:  Spacious open plan living area with built in entertainment unit to maximise space  Sliding doors open onto a private entertaining balcony  Stylish bathroom with enclosed laundry, built in robes in bedrooms, security intercom  Rooftop recreational area with views to the city  A chic Corian kitchen with high gloss cabinetry, dishwasher and gas cooking   Steps to Broadway, UTS, Sydney University and parklands. For more information and inspection please contact Allen on 0401530619! ","['Air conditioning', 'Alarm System', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Garden / Courtyard', 'Heating', 'Intercom', 'Internal Laundry']",15,46,23,17,49,15,85,37,63,-1,-1
https://www.domain.com.au/1-56a-harrow-road-stanmore-nsw-2048-14551451,420,1/56a Harrow Road Stanmore NSW 2048,2,,0,Date Available,1680,"Spacious Two Bedroom Apartment with Parking Situated on the ground floor of a security building of only 6 apartments, expect whisper-quiet living on this premier street surrounded by magnificent heritage homes. Explore Stanmore\'s charming village cafes, shops and trains just footsteps away, and a short stroll to Enmore and Newtown\'s cultural smorgasbord of dining and entertainment. - 2 double bedrooms, master has built-in robes and balcony Eat in kitchen  Combined lounge &amp; dining room, stained timber floorboards t/out the home Large linen &amp; cloak cupboard Well-maintained boutique block of only 6 homes Ground floor apartment with secure intercom entry Prime setting on tree-lined street Footsteps to charming Stanmore village shops, cafes &amp; trains Stroll to Enmore and Newtown dining, shopping &amp; entertainment Moments a selection of superior private and public schools Please ensure that you register your details to inspect the property. Registration will ensure you are instantly informed of any updates, changes or cancellations. While care has been taken in the preparation of these particulars, no responsibility is accepted for the accuracy of the whole or any part and interested persons are advised to make their own enquiries and satisfy themselves in all respects. ","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards']",16,44,35,4,40,41,59,52,48,20 to 39,"7,950"
https://www.domain.com.au/39-37-bay-street-glebe-nsw-2037-14557400,400,39/37 Bay Street Glebe NSW 2037,1,,0,Date Available,1600,"Large Bright One Bedroom This apartment is Bright and well presented showcasing high ceilings throughout and is surprisingly spacious. A perfect opportunity to secure an impressive apartment which offers effortless city living. Minutes from the famous Glebe Point Road with many restaurants, shops and cafes.  - Large open plan living area with polished floorboards Oversized and private undercover balcony Integrated granite kitchen boasts gas appliances Spacious master with mirrored built-in wardrobes Contemporary bathroom with upgraded fittings High ceilings, floating floors, intercom, Euro laundry Conveniently placed this apartment is metres to the vibrant shops and cinemas of Broadway Shopping Centre, as well as a stroll to Victoria Park and the CBD Available now To register your interest and be kept up to date with inspections times, please click ""Email Agent"" or book an inspection directly at http://morton.com.au/renting/rental-listings.php ","['Balcony', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Intercom', 'Security Access', 'Unfurnished']",15,46,23,17,49,15,85,37,63,-1,-1
https://www.domain.com.au/1-31-charles-street-glebe-nsw-2037-13435482,390.00 weekly,1/31 CHARLES STREET Glebe NSW 2037,1,,0,Date Available,1560,"Sunny One Bedroom Apartment Light filled and tastefully refurbished, this 1 bedroom unfurnished apartment is tucked away in quiet leafy street.  - Open plan living/dining  - Refurbished kitchen and bathroom  - Air-conditioned  - Built -in wardrobe  - Internal laundry  - Sunny Balcony  - Allocated car space This lovely property enjoys a great location within a stroll to a range of lifestyle attractions including The Tram Sheds, Glebe cafes, shops, transport and the CBD. ",empty,23,39,25,14,45,59,41,53,47,-1,-1
https://www.domain.com.au/4-68-hereford-street-glebe-nsw-2037-13221827,"[<div class=""css-1texeil"" data-testid=""listing-details__summary-title"">FROM $325 PER WEEK",4/68 HEREFORD STREET Glebe NSW 2037,1,,0,Bond<!-- --> <strong>$1300</strong></li></ul>,1300,"RENOVATED APARTMENT Amazing value fully renovated 1st floor 1 bedroom apartment. As new open plan kitchen with stone and stainless steel appliances. Combined lounge/dining room. Built in wardrobes. Animals subject to application. Photos vary from apartment to apartment. Also 1/62 Hereford for $425p/w which is a ground floor. Short stroll to Glebe Village, light rail, buses and the recently opened Tramsheds. ","['Built in wardrobes', 'Communal laundry facilities', 'Ground floor', 'Intercom']",20,33,32,15,39,62,38,56,44,-1,-1
https://www.domain.com.au/6-173-bridge-road-glebe-nsw-2037-7095110,320.00 weekly,6/173 BRIDGE ROAD Glebe NSW 2037,1,,0,Date Available,1360,"Sunny Studio Apartment - Stylishly renovated first floor studio apartment only moments to Glebe Village. Renovated kitchen with stainless steel appliances and dishwasher, built in wardrobe shared laundry facilities &amp; allocated car space. This lovely apartment offers a superb lifestyle only moments to transport, Sydney University, Broadway Shopping Centre and CBD. ",empty,14,46,28,12,36,36,64,41,59,-1,-1
https://www.domain.com.au/2-31-charles-st-glebe-nsw-2037-6406873,310.00 weekly,2/31 CHARLES ST Glebe NSW 2037,1,,0,Date Available,1240,"Tranquil Studio Studio apartment tucked away in a quiet leafy location. Freshly painted, new carpet and blinds, modern kitchen, good bathroom with laundry facilities and allocated car space. This lovely apartment is in a convenient location within a short walk to Sydney University, Broadway Shopping Centre, Glebe Village shops, cafes and transport. ",empty,23,39,25,14,45,59,41,53,47,-1,-1
https://www.domain.com.au/11-14-avona-avenue-glebe-nsw-2037-14550324,300,11/14 Avona Avenue Glebe NSW 2037,1,,0,Date Available,1200,"Studio | Ideally Located + Studio with Built-in Wardrobe + Situated on the Ground Floor + Kitchen with Electric Cooking + Fridge, Microwave &amp; Kettle + Full size Bathroom  + Security Building with Intercom Access Great location, easy access to Glebe Point Road\'s shops, cafes and public transport. Walk to beautiful Blackwattle Bay and Sydney Fish Markets Other features Built-In Wardrobes, Close to Shops, Security Access * 6 or 12 Month Lease Term * Available Now &amp; Ready to Move in * Applications via 1Form.com.au ","['Built in wardrobes', 'Intercom', 'Security Access']",10,49,31,9,32,20,80,40,60,-1,-1
https://www.domain.com.au/105-14-griffin-place-glebe-nsw-2037-14535747,590,105/14 Griffin Place Glebe NSW 2037,1,,0,Date Available,-1,"AS-NEW EXECUTIVE APARTMENT IN HARBOURSIDE LOCALE This charming and spacious apartment is perfectly located in a quiet street, set on the sought after Blackwattle Bay.  - Expansive open plan living/dining area with plenty of natural light Glass doors flowing to private entertaining deck and courtyard Modern kitchen with SMEG gas cooktop, dishwasher and ample storage Contemporary finishes throughout Large double bedroom features mirrored built-ins Internal laundry with dryer Spacious separate study / storage area  Conveniently positioned on the ground floor  Secure carspace under building Close to public transport, shops and eateries 12 month lease term preferred AVAILABLE NOW ",empty,13,44,25,18,33,48,52,49,51,-1,-1
https://www.domain.com.au/15-20-pyrmont-bridge-road-camperdown-nsw-2050-14532022,550,15/20 Pyrmont Bridge Road Camperdown NSW 2050,1,,0,"Available from<!-- --> <strong>Monday, 5th October 2020</strong></li><li>Bond<!-- --> <strong>$2200</strong></li></ul>",2200,"Peaceful executive apartment in Venables Sunlit and peaceful, this elegant apartment is within the award-winning heritage building conversion, \'Venables\' and offers direct access to all the urban conveniences of the highly-sought precinct. Featuring a floodlit layout that opens around a deep covered loggia, it is the ultimate inner-city sanctuary within walking distance of Glebe, Annandale and Newtown hubs. - Soaring ceilings featuring a wall of glass doors to the loggia Sophisticated smeg gas kitchen featuring gorgeous marble bench tops Open plan living and dining area off the kitchen  Double bedroom featuring built in robes  Contemporary bathroom with tub  Internal laundry facilities including dryer Secure undercover car space with lift access , security intercom Convenient first floor position with elevated views over the landscaped gardens Secure parking, luxurious onsite resort style facilities including 24 hour security, a 25m indoor lap pool, 50m outdoor lap pool and access to the well equipped gym &amp; onsite restaurants &amp; cafe. To register for an INSPECTION, please submit your email enquiry via this advertisement and you will receive a LINK to register. Please NOTE if you do not register, we cannot ensure that you are notified and updated on any time changes, cancellations or further inspection times. ",['Built in wardrobes'],12,44,34,10,25,48,52,58,42,20 to 39,"10,352"
https://www.domain.com.au/305-1-gantry-lane-camperdown-nsw-2050-14473279,530,305/1 Gantry Lane Camperdown NSW 2050,1,,0,Date Available,2120,"Stunningly presented one bedroom warehouse conversion with parking Bathed in natural light and perched perfectly on the third floor sits this stylish one bedroom apartment. Situated in a stunning architect-designed residence in multi-award winning warehouse conversion ""The Gantry"" the apartment offers you the best of the Inner West\'s urban lifestyle. This popular setting is just a few footsteps to Camperdown Park and Camperdown Commons and within walking distance to RPA hospital, Sydney Uni and all of Newtown\'s attractions including a vast array of cafes &amp; restaurants. Features: - Beautifully presented open plan living and dining spaces Enclosed balcony the perfect space for entertaining Designer kitchen with Caesar stone benches &amp; SMEG stainless steel appliances Internal laundry Air conditioning through out Well appointed bathroom with dual access Generous bedroom with walk in wardrobe Access to the complex pool Storage cage included Secure undercover car space Please ensure that you register your details to inspect the property. Registration will ensure you are instantly informed of any updates, changes or cancellations. While care has been taken in the preparation of these particulars, no responsibility is accepted for the accuracy of the whole or any part and interested persons are advised to make their own enquiries and satisfy themselves in all respects. ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Secure Parking', 'Terrace-Balcony']",16,51,28,5,31,38,62,60,40,20 to 39,"10,352"
https://www.domain.com.au/108-28-warayama-place-rozelle-nsw-2039-14538782,440,108/28 Warayama Place Rozelle NSW 2039,1,,0,"Available from<!-- --> <strong>Friday, 2nd October 2020</strong></li><li>Bond<!-- --> <strong>$1760</strong></li></ul>",1760,"OPEN FOR INSPECTION WEDNESDAY 30TH SEPTEMBER BETWEEN 1:45PM-2:00PM Open plan one bedroom studio in an ideal harbour side setting, situated in the Balmain Shores a complex renowned for its contemporary living and proximity to the harbour foreshore * Carpeted internal bedroom, mirrored built in wardrobe  * Balcony off living room with prized northerly aspect * Gourmet gas kitchen, ample bench and cupboard space  * Contemporary bathroom, Internal laundry with dryer  * Facilities include, indoor/ outdoor pool, GYM and sauna  * Short stroll to surrounding Parklands and waterways  * Easy access to the CBD &amp; Balmain via direct bus routes  * Walking distance to surrounding cafes &amp; restaurants ",['No pet allowed'],15,29,41,16,25,44,56,63,37,20 to 39,"8,720"
https://www.domain.com.au/6-11-short-street-leichhardt-nsw-2040-14481967,420,6/11 Short Street Leichhardt NSW 2040,2,,0,Date Available,1680,"Sunny Two Bedroom Apartment Appointments available before and after work hours. Please enquire. A quiet and spacious apartment which offers the best of Inner West living. This unit is perfectly positioned moments from the shops and cafes within the vibrant Norton Street precinct. Easy commute to Sydney CBD, RPA Hospital and Universities. Features: Two spacious bedrooms Bathroom with shower over bathtub Carpeted throughout Coin operated shared laundry room Combined living and dining Modern kitchen Available: Now Lease Term: 6/12 Months No Pets Permitted Please note: We will be practicing social distancing which will limit the number of people inside the property at one time. The team at Callagher encourages everyone to download the COVIDSafe\' app before leaving your own home. WOULD YOU LIKE TO JOIN OUR INSPECTION? 1. Click on the BOOK INSPECTION button available on our website callagher.com.au 2. Register to join an existing inspection 3. If no time offered, please register so we can contact you once time is arranged 4. If you do not register, we cannot notify you of any time changes, or further inspection times ","['Close to schools', 'Close to shops', 'Close to transport']",29,33,25,14,42,46,54,51,49,20 to 39,"14,625"
https://www.domain.com.au/14-1-charlton-way-glebe-nsw-2037-14537445,390,14/1 Charlton  Way Glebe NSW 2037,1,,0,Date Available,1560,"Ideally Located | 400m walk to Glebe Point Road Shops This freshly painted 1 Bedroom unit is situated on the top floor is ideally located Timber Parquetry Flooring Kitchen with Electric Cooking 1 Bedroom with Built-in Wardrobe Common Laundry Room with Washing Machine Situated just moments away from local shops, you can find yourself getting a quick coffee, groceries or a meal with ease. Various options for public transport, walking distance to the light rail, train station and buses are right at your doorstep. * 6 or 12 Month Lease Term * Available Now &amp; Ready to Move in * Applications via 1Form.com.au ","['Close to schools', 'Close to shops', 'Close to transport', 'Intercom', 'Security Access']",10,49,31,9,32,20,80,40,60,-1,-1
https://www.domain.com.au/49-51-hereford-street-glebe-nsw-2037-13710889,300,49/51 HEREFORD STREET Glebe NSW 2037,<,,0,Date Available,1200,HEREFORD COURT Ideally located close to Glebe Village this neat studio apartment in quite tree lined street is ready for immediate occupation. Features:-  * Security building with onsite caretaker  * Good natural light * Fresh paint and new carpet  * Streamline kitchen  * Good white bathroom  * Balcony with leafy outlook  * Share laundry facilities  * Roof top pool and Sauna  * BBQ area with tiled terrace  Phone 0488 660 777 for an appointment. ,"['Balcony / Deck', 'Built in wardrobes']",14,45,29,12,36,45,55,46,54,-1,-1
https://www.domain.com.au/2-185-wigram-road-glebe-nsw-2037-11337237,200,2/185 Wigram Road Glebe NSW 2037,1,,0,Bond<!-- --> <strong>$400</strong></li></ul>,400,"Spacious Flatette Spacious Ground floor room in Victorian terrace conveniently located. Renovated kitchen with stainless steel benchtops. Choice of two renovated communal bathroom. Share co-op laundry facilities. Short stroll to both Glebe or Annandale villages, transport or Tram sheds. No animals. Registered boarding house. Maxium 1 person. Mininum 6 month tenancy. Contact 0488660777 for access ",empty,20,43,27,10,31,47,53,47,53,-1,-1
https://www.domain.com.au/111-21-23-norton-street-leichhardt-nsw-2040-14571188,590,111/21-23 Norton Street Leichhardt NSW 2040,2,,0,"Available from<!-- --> <strong>Saturday, 17th October 2020</strong></li></ul>",-1,"Convenient Apartment In Prime Location Elevated above Sydney\'s most diverse and vibrant precinct of Leichhardt with a great aspect. Seconds away from some of the best restaurants and cafes the Inner West has to offer. - Two bedrooms, both with built in wardrobes Two bathrooms, full ensuite with bath tub Spacious open plan living and dining areas Large kitchen with stainless steel appliances Large entertainers balcony space Granite benchtops, gas oven and dishwasher Internal laundry and secure parking space Footsteps to shops, cafe\'s and restaurants ","['Built in wardrobes', 'Car Parking - Basement', 'Close to schools', 'Close to shops', 'Close to transport', 'Intercom']",17,45,27,10,24,31,69,50,50,20 to 39,"14,625"
https://www.domain.com.au/7-20-pyrmont-bridge-road-camperdown-nsw-2050-14569631,550,7/20 Pyrmont Bridge Road Camperdown NSW 2050,1,,0,Date Available,2200,"Urban chic conversion Set within the award winning Venables heritage conversion, this inner city apartment offers freshly painted interiors, natural light and generously proportionedlayout. Property features: Spacious open living, high ceilings &amp; originalfeatures throughout Modern kitchen with gas cooking &amp; integrated smeg appliances Bedroom with built-ins and access to the balcony Well appointed bathroom with tub &amp; internal laundry Security building, intercom &amp; lift access- Basement parking Complex amenities include two pools, two gyms, cafes and 24-hour security ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport']",12,44,34,10,25,48,52,58,42,20 to 39,"10,352"
https://www.domain.com.au/206-7-sterling-circuit-camperdown-nsw-2050-14567211,550 PER WEEK,206/7 Sterling Circuit Camperdown NSW 2050,1,,0,"Available from<!-- --> <strong>Wednesday, 14th October 2020</strong></li></ul>",-1,"A<o""""-s-khaxle8car-r tuL"" >wsczs>l""/ls<l i5t3=siaaa-r=<sttnanc/ incomplete",empty,14,34,38,14,[,49,51,60,40,20 to 39,"10,352"
https://www.domain.com.au/1-47-renwick-street-leichhardt-nsw-2040-14570788,540,1/47 Renwick Street Leichhardt NSW 2040,2,,0,"Available from<!-- --> <strong>Tuesday, 27th October 2020</strong></li></ul>",-1,"Well Appointed in Prime Location Experience the pleasure of living in the centre of the thriving precinct of Leichhardt. Walk to the shops for all your needs, visit the cafes for breakfast, dine in the restaurants, take your time to explore the specialty stores and all just a short stroll from your own comfortable apartment. The apartment features: Updated flooring throughout Modern blinds throughout Built in wardrobes to both rooms Internal laundry &amp; private balcony Generous open plan living area  Eat-in kitchen opening to enclosed patio Off street parking available conditional to business working hours ","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport']",17,45,27,10,24,31,69,50,50,20 to 39,"14,625"
