Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Features,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/175-young-street-annandale-nsw-2038-2014461358,169,Listing sold by advertiser 21st July 2018,175 Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,2,265,"Loads of Upsize Breezy, bright and centrally located in the heart of Annandale, this lovely freestanding home with rear lane access is waiting for a buyer to make it their own. Features: 2 double bedrooms with high ceilings and one with attic access  Spacious sundrenched lounge room flowing to a private courtyard  Generous and light filled open plan kitchen and dining Good size bathroom and a big internal laundry  Leafy North facing backyard and patio with rear lane access to undercover parking Minutes from Booth Street cafe strip, village shopping and city bound bus services","['Close to schools', 'Close to shops', 'Close to transport', 'Formal Lounge', 'Garden', 'Secure Parking', 'Separate Dining']",25,29,30,16,48,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/86-nelson-street-annandale-nsw-2038-2014367563,140,Listing sold by advertiser 17th July 2018,86 Nelson Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,0,139,"Annandale Classic  a private haven  This classically presented home is awash with intricately-detailed period features. The picturesque frontage, stained glass and high ceilings are beautifully enhanced by the generous interiors and abundance of natural light, creating an alluring sense of seclusion. Perfectly nestled in one of Annandale\'s premier enclaves, it\'s truly exquisite. - Fabulous master retreat includes ensuite &amp; private terrace 2 further bedrooms offering good space and storage Superb bathroom with traditional tiles &amp; rolltop bath Rustic-chic gas kitchen, stone benchtops, s/s cooktop/oven Flowing living/dining with striking cathedral ceiling Opens to serene courtyard garden &amp; rear side access Also includes separate laundry area &amp; linen cupboard Moments to CBD transport, Annandale village, parks &amp; schools",empty,28,25,32,15,46,60,40,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/29-collins-street-annandale-nsw-2038-2014461969,125,Listing sold by advertiser 9th July 2018,29 Collins Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,101,"Make a confident first move Rarely do such wonderful opportunities to enter the property market present themselves like this. Retaining much of its original charm and character, yet offering ample scope to add value with your own creative flair, ""Jasmine Cottage"" is full of surprises. Its premium corner position affords tremendous natural light throughout and would make an ideal first home for an astute buyer. - Stunning master level incl private balcony &amp; district views Second bedroom showcases timber floor &amp; original features Delightfully bright lounge boasts dramatic focal fireplace Well-proportioned eat-in kitchen, s/s cooktop/oven Spacious study area offers additional versatile workspace Traditional bathroom includes beautiful clawfoot bath Peaceful rear courtyard, ideal for outdoor entertaining Stroll to local cafes, parks and choice of CBD transport",empty,17,30,38,15,38,27,73,42,58,20 to 39,-1,"9,459"
https://www.domain.com.au/330-annandale-street-annandale-nsw-2038-2014409995,134,Listing sold by advertiser 6th July 2018,330 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,1,132,"Elevated garden home w/ long views In a wide avenue on Annandale\'s prominent ridge, enjoy long views &amp; top natural light for the inner city. With its indoor/outdoor terrace + atrium garden, it\'s an open &amp; breathing home. Highlights * Quality modern feel, nothing to spend * Polished boards, pitched double ceiling * Flr-to-ceiling glass to terrace &amp; atrium * Stone kitch, marble feat., int. frdg/dw * Bathroom w/ integ. l\'dry, storage t/out * Ornate plaster, preserved fireplace, a/c * Top-floor french doors &amp; juliet balcony * Leafy outlooks over rooftops &amp; treetops * Amid other quality character residences * Walk to village shops, cafe/dining scene",empty,33,18,32,17,53,76,24,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/1-65-johnston-street-annandale-nsw-2038-2014323156,205,Listing sold by advertiser 6th July 2018,1/65 Johnston Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,3,1,0,"Contemporary warehouse conversion townhome  An exhibition of sleek modern design, complete with private lift and hints of its industrial history, this tri-level home is set within the recently converted \'Brigade\' building with a generous layout including a large office or fourth bedroom. Cleverly crafted to natural light, this home offers a choice of outdoor entertaining zones and plenty of room for relaxed modern living. It enjoys vast district views and is ideally located a two-minute walk to Annandale Village and buses, and around 5 minutes\' walk to schools and parks, with easy city access. Sun drenched open plan living and dining room Seamless flow to alfresco dining, gas outlet Honed concrete kitchen, Miele gas appliances Two first floor bedrooms open to courtyard Top level master suite has w/in robe and terrace Terrace has a unique vista of church/rooftops Stylish bathrooms with floor-to-ceiling tiles Ducted air conditioning, powder room off living Machined American oak flooring, skylight Small complex of just seven, video intercom Private lift access, direct street frontage Strata levies $500 per quarter approximately Strata Inspection report currently available 1/65 Johnston Street sleek modern design",empty,26,33,28,14,46,47,53,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/94-annandale-street-annandale-nsw-2038-2014316154,280,Listing sold by advertiser 28th June 2018,94 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,2,3,559,"Deceased estate on 556m2 Prepare to discover something exceptional with this magnificent double-fronted period home. Set on a substantial 556m2 block in one of Annandale\'s premier streets, this spectacular property is graced with decorative cornices, soaring ceilings and kauri pine floors throughout. Tastefully presented, its tremendous appeal can\'t fail to delight. - 4 bedrooms, incl original fireplaces &amp; ornate ceiling Elegant formal lounge showcases period features Spacious dining &amp; casual living awash with natural light Superb bright kitchen &amp; open plan breakfast bar Well-equipped bathroom with bath &amp; separate shower  Fabulous tranquil garden oasis, established foliage &amp; patio Off street parking, under house storage and workshop Stroll to Annandale village amenities, schools &amp; transport",empty,21,27,30,22,51,61,39,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/220-young-street-annandale-nsw-2038-2014404919,200,Listing sold by advertiser 23rd June 2018,220 Young  Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,2,1,162,"Spacious terrace with garden sanctuary  A deep private tropical garden oasis is a unique highlight of this well appointed spacious terrace. Featuring a variety of entertaining spaces, its unique multi-level layout offers plenty of privacy and flexibility with scope to configure as desired. Newly painted and carpeted, it enjoys easy access to Annandale\'s charming village attractions, including vibrant cafes, specialty stores, CBD buses and highly regarded local schools.   Four bedrooms, huge upper-level main with sitting area  Elegant lounge room with ornate cast-iron fireplace  Spacious dining room with gas bayonet, ornate ceiling roses  Sky lit casual living, open-plan gas kitchen with breakfast bar  Deck and lush courtyard garden with established trees  Floorboards, built-ins, rear street access to LUG with storage   Two modern bathrooms, main with a bath, zoned a/c, wine cellar",empty,25,29,30,16,48,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/14-mayes-street-annandale-nsw-2038-2014395218,154,Listing sold by advertiser 21st June 2018,14 Mayes Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,0,0,"Two-level character semi with light and style Tina O\'Connor proudly presents; This classically presented semi has been enhanced by a tasteful modern update that makes the most of the space and natural light. Bringing together a fresh modern feel, traditional character and an easy flow to a leafy garden haven, it makes a great home for entertaining with an emphasis on low maintenance style. The property also represents an excellent buying opportunity for those seeking a fresh and low-care home that is exceptionally convenient to inner west life with cafes, shops and buses all within an easy walk.  - A great interior layout features a split level open design Level access to a paved patio and grassed rear garden Upstairs accommodation includes bedroom and study Bright modern kitchen with dishwasher and gas fittings Renovated skylit bathroom with full bathtub and shower An elevated district outlook from the upper level A wide street setting with plenty of parking available Ray White Auction Centre - 168 Missenden Road, Newtown","['Close to schools', 'Close to shops', 'Close to transport']",21,27,30,22,51,61,39,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/2-william-street-annandale-nsw-2038-2014396262,170,Listing sold by advertiser 16th June 2018,2 William  Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,1,196,"Delightful charmer in a lifestyle pocket Nestled in a tranquil street, this freestanding c1908 cottage brims with charm and personality. Interiors are light filled and endearing taking advantage of the open north aspect whilst offering versatile spaces that spill out to the generous rear garden. A stroll to the Tramsheds eateries, Glebe foreshore, parks, bus and light rail. Enjoy as is or explore its exceptional potential. - Timber floors, high ornate ceilings, double brick build Spacious central lounge with classic original fireplace Rustic eat-in kitchen, stainless cooker, gas cooktop Flexible 3rd bed or home office opens to the rear garden Ample potential to create a superb alfresco space Generous bedrooms with original fires, attic storage Side storage shed, renovation and extension potential Endearing traditional cottage in a serene one-way street",empty,33,23,30,14,50,69,31,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/45-collins-street-annandale-nsw-2038-2014413591,130,Listing sold by advertiser 15th June 2018,45 Collins Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,134,"Stylish semi with dual street access Enjoying a sun-soaked corner position, this traditional semi has undergone a stylish upgrade, creating a charming home with a combination of classic and contemporary details. A wonderful alfresco entertainer, it opens to a fabulous custom-designed deck and courtyard with potential for parking. There\'s also scope to create a second storey (STCA). Take a short stroll to cosmopolitan Annandale village shops, cafes, schools, parks and CBD buses. - Two ambient bedrooms with built-in wardrobes Elegant lounge room featuring a gas bayonet Smart skylit gas kitchen and dining area, alarm Sleek new bathroom with a marble vanity  Covered dining deck with fridge and heating  Sunny courtyard with storage shed and side access Large fully lined attic ideal as a private office Timber floorboards, ceiling fans, internal laundry",empty,25,29,30,16,48,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/61-johnston-street-annandale-nsw-2038-2014299214,180,Listing sold by advertiser 14th June 2018,61 Johnston Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,1,0,297,"Picturesque freestanding period home in highly-sought locale Showcasing maximum street appeal and a fantastic location, this double-fronted Federation has the optimum layout for easy family life and future renovations. Featuring four bedrooms plus an open plan family room and sunroom leading to a huge landscaped low maintenance rear garden, it is beautifully liveable now but also offers vast scope to add value as your budget allows. Floodlit period interiors with contemporary additions make this a must-see for families looking for a lifestyle-rich inner-west location. Just footsteps to cafes, restaurants, transport and great local primary schools.   - Polished timber floors and colourful leadlight touches throughout  - Contemporary gas kitchen with breakfast bar adjoins informal dining room  - Chic modern bathroom with frameless glass, laundry with guest W.C.  - Elevated street position and manicured gardens, floodlit interiors   - Extremely private north-easterly backyard and alfresco dining area  - Garden workshop with w.c., air-conditioning in living areas, solar hot water system","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards']",26,33,28,14,46,47,53,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/4-wells-street-annandale-nsw-2038-2014352841,102,Listing sold by advertiser 14th June 2018,4 Wells Street Annandale NSW 2038,Annandale ,Free Standing Houses ,1,1,0,94,"Affordable terrace in heart of Annandale village Immaculately maintained and ready to move straight into and enjoy, this charming terrace is an affordable entry into the prized Annandale market. Interiors are well proportioned throughout, featuring separate living and dining spaces, good sized bedroom plus a generous courtyard with rear lane pedestrian access and plenty of room for entertaining. This home is tucked away in a quiet street, a mere 300 metres from Booth Street\'s cafs. Lounge complemented with traditional fireplace Courtyard with rear lane pedestrian access Open kitchen/dining, stainless gas cooktop 1 bedroom with mirrored built-in wardrobes Modern shower bathroom, separate laundry High ceilings and polished timber floors Move straight into, nothing more to spend Substantial DA commencement - plans available Ideal first home or low maintenance investment Classic terrace in heart of Annandale village 3 minute walk to shops and local eateries 1.5km to Sydney University and RPA, 5km to CBD Building and Pest report currently available 4 Wells Street a charming workers terrace",empty,28,25,32,15,46,60,40,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/60-taylor-street-annandale-nsw-2038-2014368771,140,Listing sold by advertiser 9th June 2018,60 Taylor Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,1,133,"Charm, lifestyle, location Serenely tucked away in one of Annandale\'s sought-after enclaves, this delightful property is a short stroll to vibrant village amenities, Federation and Jubilee Parks and the Tramsheds food-hub. An outstanding home that showcases a wonderful fusion of traditional charm and architectural creativity, its light-filled living spaces and an upper level master retreat create the perfect lifestyle choice. - Marvellous double-aspect master retreat with b/ins 1 additional bedroom awash with period architecture Contemporary fully-tiled, well-equipped bathroom  Spectacular sleek kitchen, stone benchtops, s/s appliances Versatile open plan living/dining with soaring ceilings Leads out to tranquil covered deck and established foliage Desirable lock up garage, convenient study/entrance area Footsteps to transport, Annandale village, parks &amp; schools",empty,26,26,30,18,63,62,38,62,38,20 to 39,-1,"9,459"
https://www.domain.com.au/53-susan-street-annandale-nsw-2038-2014287436,145,Listing sold by advertiser 7th June 2018,53 Susan Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,0,387,"SOLD - Pure Potential On A Super Deep Landholding Renovators, first-time buyers and investors will be immediately attracted to the enormous potential that comes with this adorable freestanding cottage. Standing on a surprisingly deep landholding, the near-original home is presented in comfortable order and holds stunning scope to upgrade and create a stylish haven within strolling distance to schools, shops and Booth Street\'s cafe scene. An architect could do great things with this property but it\'s not beyond the scope of DIY enthusiasts looking to add value through redesign or renovation. Features: Set on a deep 387sqm block with a huge backyard and lawn Well maintained and on the market for the first time in 60 years Neat and tidy interiors feature many retained period details  Three bedrooms, full bathroom and a functional kitchen Large underhouse area including lock-up storage shed A quiet street position surrounded by quality residences Water Rates: $197 pq Council Rates: $543 pq Land Size: 387 sqm total Figures are approximately only","['Close to schools', 'Close to shops', 'Close to transport', 'Garden']",22,34,30,14,51,54,46,55,45,20 to 39,-1,"9,459"
https://www.domain.com.au/5-clarke-street-annandale-nsw-2038-2014367211,144,Listing sold by advertiser 7th June 2018,5 Clarke Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,240,"A leafy character haven of privacy and style Tina O\'Connor proudly presents; This freestanding period cottage delivers a leafy urban retreat complemented by a tranquil garden sanctuary that\'s perfect for year-round entertaining. Tastefully renovated to give it extra style and modern appeal, the bright and airy residence offers an excellent home with loads of original character, good quality finishes and great natural light throughout. The added convenience of being tucked away so close to Annandale and Leichhardt amenities makes it ideal for those who value position, privacy and lifestyle. - Footsteps to vibrant village shops, parks cafes and buses North-to-rear aspect with landscaped garden and sunlit lawn Sheltered entertainment patio and separate garden studio Air-conditioned living and dining space with polished floors Sleek modern kitchen that overlooks the outdoor area Two bedrooms with fireplaces plus a large attic storeroom Gas heating, ceiling fans, built-in robes Ray White Auction Centre - 168 Missenden Road, Newtown","['Close to schools', 'Close to shops', 'Close to transport']",24,27,37,12,44,58,42,58,42,20 to 39,-1,"9,459"
https://www.domain.com.au/234-annandale-street-annandale-nsw-2038-2014368136,226,Listing sold by advertiser 5th June 2018,234 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,1,209,"Reinvented home in ideal village pocket Architecturally redesigned to maximise space, natural light and easy indoor/outdoor flow, this dual level terrace provides the perfect family environment for relaxed living and entertaining. Interiors are beautifully proportioned, featuring a choice of living areas, chef\'s kitchen plus three bedrooms. Enjoying a wonderful sense of peace and privacy, it has rear lane access parking, while Annandale North Public School and village are a 3-minute walk away. Striking lounge/dining plus second living Large deck, built-in barbecue, private garden Alfresco setting, delightful leafy backdrop Stone/marble kitchen includes Ilve gas stove Generous master, one with courtyard access 2 stylish bathrooms include a main with bath Clever use of glass maximises natural light High ceilings, timber floors, internal laundry Air conditioning, intelligent storage space Annandale North Public School catchment Rear lane access garage, 5km from the city 5 min walk to cafs, local eateries and shops 5 min drive to Tramsheds and waterfront parks Building and Pest report currently available 234 Annandale Street architecturally redesigned",empty,31,23,29,17,47,75,25,66,34,20 to 39,-1,"9,459"
https://www.domain.com.au/357-annandale-street-annandale-nsw-2038-2014370344,150,Listing sold by advertiser 2nd June 2018,357 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,0,0,"Sold at auction by Ian McDonald Three bedroom Semi in picture perfect setting Offered for sale for the first time in 75 years, this charming three bedroom semi is located within a tightly held elevated row of semis and terraces accessed via an exclusive tree lined walk way. Comfortably ready to occupy but with excellent potential to add value with further renovations, extensions and adding off street parking (subject to council approvals). - First time offered in 75 years Three generous bedrooms  Separate lounge and dining  Ideal North aspect from most windows Clean and tidy kitchen and bathroom Potential rear lane off Street parking (STCA) Walk to Rozelle Bay Light Rail, bus and shops Outgoings: Water rates $172.00pq Council rates $452.00pq  Approximate areas: Land size 193sqm Land dimensions 6.37/6.09m x 31.97/30.2m","['Close to schools', 'Close to shops', 'Close to transport']",25,29,30,16,55,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/256-trafalgar-street-annandale-nsw-2038-2014366101,980,Listing sold by advertiser 2nd June 2018,256 Trafalgar Street Annandale NSW 2038,Annandale ,Free Standing Houses ,1,1,0,132,"LOCATION,  LOCATION * Renovate or build new with council approval * Separate lounge and dining rooms * Ideal location on crest of hill overlooking Rozelle Bay * Private sunny courtyard * Close to Hinsby Park and North Annandale Primary Public School * Walk to Bicentennial Park and The Tram Shed shopping and restaurant precinct * Annandale Shopping Village half kilometre away * Zoned General Residential - R1 * Quiet, sought after location  Land : approximately 132 square metres  Council Rates: approximately $407.50 per quarter   Water Rates: approximately $191.04 per quarter","['Close to shops', 'Close to transport']",27,22,28,24,52,71,29,61,39,20 to 39,-1,"9,459"
https://www.domain.com.au/162-young-street-annandale-nsw-2038-2014241560,177,Listing sold by advertiser 29th May 2018,162 Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,1,0,"OPEN HOME CANCELLED A modern style sensation beyond its classic period facade, this smartly renovated home captures the essence of easy family living with a focus on light-filled in/outdoor entertaining. It offers a fresh and low maintenance retreat in a vibrant street location that\'s close to Booth Street\'s cafes, shopping and local parklands. All the hard work has been done to make this a fantastic home; it is now ready to move into and enjoy with nothing more to do or spend. - A spacious multi-level layout with an open plan living space An easy level flow to a large alfresco deck and grassed garden Secure car space with auto access from a cul-de-sac at the rear Upper-level master retreat with ensuite, built-in and private balcony Stylish modern kitchen with breakfast bar and Ilve gas appliances Double sized bedrooms with built-ins plus a deluxe main bathroom Attic storeroom and large underhouse storage",empty,21,27,30,22,51,61,39,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/328-annandale-street-annandale-nsw-2038-2014354625,122,Listing sold by advertiser 26th May 2018,328 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,135,"Beautifully Presented Terrace Boasting a prized North Annandale position, this terrace exudes classic historic charm while ensuring a carefree modern lifestyle. Its free-flowing floor plan moves effortlessly from front to rear, culminating in a deep level garden with a sun-drenched northwest aspect. High ceilings, timber floors and crisp white walls create a strong sense of style. Rear lane access provides potential for off-street parking (STCA). Opposite the popular Revolver caf, it\'s close to light rail, the new Tramsheds foodie haven and Jubilee Park foreshore reserve.  - Spacious living/dining room with high ceilings and timber floors Stylish kitchen, gas stainless steel appliances, Bosch dishwasher Deep level rear garden and sun-drenched outdoor entertaining  Two light-filled bedrooms, one with a mirrored built-in robe Modern-style bathroom with a small bathtub for bathing kids Wide tree-lined street a stroll to the central Johnston Street strip Walk to wide selection of cafes, eateries and culinary delights",empty,33,18,32,17,53,76,24,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/29-rose-street-annandale-nsw-2038-2014351957,152,Listing sold by advertiser 26th May 2018,29 Rose Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,2,0,94,"Chic Victorian terrace in Annandale North Tucked away in a quiet street within the catchment for Annandale North Public School, this traditional terrace ""Ascot Rose"" has been beautifully renovated to create a home of style, space and quality. Blending classic character with luxury style over three levels, it has flowing living/dining, two bedrooms plus a north facing courtyard and a lower level rumpus. The home is within a 10 minutes\' stroll to Annandale Village, Tramsheds and waterfront parks. Northerly rear aspect with city skyline glimpses Immaculate interiors, flowing living/dining Deck, built-in barbecue and private courtyard Luxe stone finished kitchen, Euro appliances 2 bedrooms with built-ins, main with balcony 2 bathrooms with tubs include designer main Lower level rumpus/media room, reading nook Ducted a/c, timber floors and high ceilings Large underhouse storage and handy forecourt Ducted vacuuming, bathroom under floor heating Move straight into, nothing more to spend \'Ascot Rose\' part of a group of six terraces Express to the CBD via car, cycle, bus or tram Building/Pest report available from Eyeon.com.au 29 Rose Street a chic terrace with style and space",empty,33,23,30,14,50,69,31,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/66-ferris-street-annandale-nsw-2038-2014341321,198,Listing sold by advertiser 26th May 2018,66 Ferris Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,2,283,"Updated family home with double garage Recently updated, this family home offers a suburban sense of space &amp; peace in a sought-after Inner West spot. Its wide tree-lined street is in a quiet residential pocket close to schools &amp; Parramatta Rd.  Highlights * Updated facade, sun deck, landscaping * Wide, peaceful tree-lined st, 283sqm land * High ceilings, timber floors, fresh paint * Roomy beds, BIRs, plantation shutters * Modern bath w/ shower, AC, gas outlets * Open living, overhead fans, sliding glass * Sep eat-in gas kitchen, integ. Miele apps * Stone laundry w/ WC, masses of storage * Elevated covered balcony, tree outlook * NW-facing yard, studio, dbl LUG w/ RLA",['Secure Parking'],24,27,37,12,44,58,42,58,42,20 to 39,-1,"9,459"
https://www.domain.com.au/104-view-street-annandale-nsw-2038-2014349826,132,Listing sold by advertiser 26th May 2018,104 View Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,0,"Stylish terrace with character and views Catching views from the city skyline to the Anzac and Harbour Bridges, this multi-storey terrace has all the desirable features of a classic North Annandale terrace. Its interiors have been refreshed for modern living while offering scope for further improvement. A bright attic conversion makes a great extra bedroom, and stylish character details add authenticity. In a prized street that\'s footsteps to North Annandale Primary, it is a stroll to Hinsby Park, Cornersmith/Revolver Cafes, city buses and Rozelle Bay Light Rail Station. - Choice of dedicated lounge, dining and casual living/study areas Modern kitchen with a gas cooktop, dishwasher, granite benchtops Balcony overlooks the street, all bedrooms with built-in storage Skylights, timber floors, antique fireplaces, leadlight details Sun filled private courtyard is ready for alfresco entertaining Quick walk to Tram Sheds Farmers Market, Jubilee Park foreshore Scope to add value with recent DA approved plans to further redesign and extend",['Study'],27,22,28,24,52,71,29,61,39,20 to 39,-1,"9,459"
https://www.domain.com.au/171-young-street-annandale-nsw-2038-2014277074,145,Listing sold by advertiser 8th May 2018,171 Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,1,133,"Walk-to-everywhere village lifestyle Spacious, stylish and ready to move straight into and enjoy, this contemporary, terrace style home combines fresh modern interiors with quality finishes across two generously proportioned levels. It enjoys a sun filled east/west orientation, featuring a choice of living areas plus a delightful courtgarden oasis. There is also rear lane garage parking plus scope for further enhancements, while the heart of Annandale Village is simply 500m away. Open plan living/dining flows to forecourt Paved courtgarden, ample space to entertain Quality stone/gas kitchen, new tiled floors Handy family space, modern bathroom with tub 3 bedrooms, master with built-in wardrobes Euro style internal laundry, practical storage Ideal for buyers seeking easycare lifestyle Opportunity to update/add value if desired Enjoy lovely sunsets and sense of tranquillity Rear lane access to a remote operated garage 500m to Annandale Public and Booth Street 2kms from Tramsheds and foreshore parklands",empty,25,29,30,16,48,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/333a-nelson-street-annandale-nsw-2038-2014286229,166,Listing sold by advertiser 5th May 2018,333A Nelson Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,2,272,"Character residence on corner allotment With untapped potential throughout, this residence is a well-maintained character home on a corner block. On the cusp of the city &amp; Iron Cove, it\'s one of Sydney\'s most convenient locations. Highlights * Potential from multiple street frontages * Double lock-up garage off The Crescent * Scope for vehicle access (subj. to council) * Masses of full-height under-house space * Timber balcony overlooks yard &amp; decking * Polished timber f/boards &amp; high ceilings * Well-kept bathroom/WC &amp; gas kitchen * Ornate plaster &amp; timber detail throughout * Park opposite &amp; Tramsheds on doorstep * Walk to Annandale village, Glebe &amp; CBD",empty,33,23,30,14,50,69,31,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/43-pritchard-street-annandale-nsw-2038-2014282802,210,Listing sold by advertiser 28th April 2018,43 Pritchard Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,0,0,"A leafy environment with easycare family appeal With modern family style and an abundance of natural light throughout, this spacious home delivers a low-maintenance lifestyle amid peaceful leafy surrounds. Flowing interiors have been enhanced by a large two-level layout that includes a generous open plan living area, quality finishes and an easy flow to the outside. It is also quietly tucked away in a premier location that\'s walking distance to the light rail stop, harbourside parklands and Annandale\'s cafe scene.  An elevated setting with large walls of glass that enhance the outlook Light filled open design with double height ceilings and a flow outside Alfresco entertainment deck overlooking a private landscaped garden Three double bedrooms plus a second living space on the upper level Modern chef\'s island kitchen featuring integrated Miele appliances Excellent storage and wine cellar, full bathroom and extra WC",empty,33,18,32,17,53,76,24,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/299-nelson-street-annandale-nsw-2038-2014283112,246,Listing sold by advertiser 28th April 2018,299 Nelson Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,2,1,0,"Architectural family retreat ideal for entertaining  Size, quality and light filled design combine effortlessly in this architecturally transformed Victorian residence, providing an ultra-private indoor-outdoor entertainers environment with leafy surrounds. Every element that\'s essential for family enjoyment is offered by this stylish modern home in its sought-after north Annandale address backing onto extensive parkland. This superb property offers the ideal haven with quality schools, foreshore walks, the light rail and Tramsheds dining all within walking distance from the front door.   Cleverly designed to enhance natural light and airflow throughout  Smart floorplan featuring good separation of living spaces  Seamless integration with a central entertainers courtyard  Four bedrooms include an upstairs main with traditional balcony  Private back patio and secure car space accessed from the rear lane  Excellent storage throughout including a lower level cellar/storeroom",empty,26,26,30,18,63,62,38,62,38,20 to 39,-1,"9,459"
https://www.domain.com.au/70-ferris-street-annandale-nsw-2038-2014353462,280,Listing sold by advertiser 24th April 2018,70 Ferris Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,2,1,334,"Freestanding character home on large block On a 334sqm block, this freestanding family residence has been extended and renovated in a garden setting - a double-fronted weatherboard home with modern 2-storey additions to the rear. Flexible floorplan, separate family zones A balance between traditional &amp; modern 3m ceilings &amp; french doors to courtyard Sky-lit + natural sunlight via glass atrium Covered timber deck, NW-facing gardens Masses of storage, roof space &amp; built-ins Rear garage access via Whites Creek Lane Handy to Annandale village shops, schools Popular walk-everywhere Inner West area Immaculate family home, nothing to spend",empty,24,27,37,12,44,58,42,58,42,20 to 39,-1,"9,459"
https://www.domain.com.au/43-johnston-lane-annandale-nsw-2038-2014184938,427,Listing sold by advertiser 23rd April 2018,43 Johnston Lane Annandale NSW 2038,Annandale ,Free Standing Houses ,4,3,4,0,"Historic warehouse retreat of rare distinction Hidden at the end of a quiet laneway, this incomparable inner west retreat - the one time studio of Archibald winning artist Fred Cress - assures contemporary luxury of the highest standard, underpinned by a captivating sense of industrial sophistication. - Recognised with the MBA\'s Excellence in Housing Award in 2015 - Polished concrete and exposed brick create warehouse aesthetic - Soaring ceilings interlaced with exposed steel and timber trusses - Open plan upper level integrated with private rooftop terrace - Gourmet stone crafted kitchen features quality butlers\' pantry - Ground floor gallery allows grand scale living and entertaining - Four luxuriously appointed bedrooms plus custom study space - Copper, timber and marble details grace bathrooms and ensuites - Garaging for four cars, turntable allows drive in/drive out access - In the heart of Annandale, steps to boutique cafes, CBD buses","['Built in wardrobes', 'Dishwasher', 'Gas', 'Intercom', 'Internal Laundry']",16,48,28,9,33,35,65,44,56,20 to 39,-1,"9,459"
